Serial,NETWORK,Q1,Q2_ETUDESMKT,Q3,Q4_AGETRANCHE,Q5_USERPRIN,Q6,Q6_NBRSIMDJEZZY,Q6_NBRSIMOOREDOO,Q6_NBRSIMMOBILIS,Q7_PRINSIM,Q8_OFFRESIM,Q10_NPS,Q11_PROMOT,Q11_DETRACT&NEUTRAL,Q12_TESTDATA,Q12_TESTCALLCENTER,Q12_TESTSHOP,Q12_TESTRECLAM,Q12_TESTSITEWEB,Q13_SATGLOBAL,Q13_SATCOUV,Q13_SATCOUVDATA,Q13_SATPRIX&PROMO,Q13_SATPOSTPAID,Q13_SATPREPAID,Q13_SATCALLCENTER,Q13_SATSHOP,Q13_SATSITEWEB,Q13_SATRECLAM,Q13_SATPROD&SERV,Q13_SATPUB,Q14_SATCOUVALG,Q14_SATCOUVCITY,Q14_SATCOUVINDOOR,Q14_SATCOUV1STCALL,Q14_SATCOUVSONINT,Q14_SATCOUVSONNETALG,Q14_SATCOUVSONNETINTER,Q14_SATCOUVROUTE,Q15_SATCOUVDATAALG,Q15_SATCOUVDATAINDOOR,Q15_SATCOUVDATASPEEDALG,Q15_SATCOUVDATASPEEDINDOOR,Q15_SATCOUVDATACONINST,Q15_SATCOUVDATACONCONT,Q16_SATPRIX&PROMOCOMPFACILE,Q16_SATPRIX&PROMOPRONNET,Q16_SATPRIX&PROMOPROFFNET,Q16_SATPRIX&PROMOPRINTER,Q16_SATPRIX&PROMOPRROAMING,Q16_SATPRIX&PROMOPRSMS,Q16_SATPRIX&PROMOPRDATA,Q16_SATPRIX&PROMOPRPROMO,Q16_SATPRIX&PROMOAVANTPROM,Q16_SATPRIX&PROMOFREQPROMO,Q16_SATPRIX&PROMOSIMPLPROMO,Q17_SATPOSTPAIDRECEPTNOTE,Q17_SATPOSTPAIDBILLFACILE,Q17_SATPOSTPAIDBILLFORMAT,Q17_SATPOSTPAIDBILLDETAIL,Q17_SATPOSTPAIDBILLPRECISION,Q17_SATPOSTPAIDBILLMODES,Q18_SATBILLRECHARGEDISPO,Q18_SATBILLRECHARGEMULTIPLE,Q18_SATBILLPROCESSFACILE,Q18_SATBILLSOLDEPRECISION,Q19_SATCALLCENTERMENUVOCAL,Q19_SATCALLCENTERTEMPSATT,Q19_SATCALLCENTERTEMPSATTCALL,Q19_SATCALLCENTERQUALITESON,Q19_SATCALLCENTERAGAMABILITE,Q19_SATCALLCENTERAGCOMPR,Q19_SATCALLCENTERAGCONAISSPROD,Q19_SATCALLCENTERAGRESOLCAP,Q19_SATCALLCENTERPRCALL,Q20_SATSHOPPROXIMITE,Q20_SATSHOPHEURESOUV,Q20_SATSHOPDESIGN,Q20_SATSHOPDISPOPRODBROCH,Q20_SATSHOPTEMPSATTENTE,Q20_SATSHOPAGAPPARENCE,Q20_SATSHOPAGAMABILITE,Q20_SATSHOPAGCOMPREHENSION,Q20_SATSHOPAGRESOLUTION,Q20_SATSHOPAGRESOLUTIONTIME,Q21_SATSITEWEBACTUALISE,Q21_SATSITEWEBAPPARENCE,Q21_SATSITEWEBSURF,Q21_SATSITEWEBINFOUTILE,Q21_SATSITEWEBINFODETAILLE,Q22_SATRECLAMMODES,Q22_SATRECLAMSPEED,Q22_SATRECLAMRESOLUEXACT,Q22_SATRECLAMPROCESSFACILITE,Q23_SATPROD&SERVGAMMETARIF,Q23_SATPROD&SERVGAMMESERV,Q23_SATPROD&SERVMIGRATION,Q23_SATPROD&SERVVARIETEDISPOTE,Q23_SATPROD&SERVROAMING,Q24_SATPUBINFORMATIVE,Q24_SATPUBCAPTIVANTE,Q24_SATPUBCOMPREHENSION,Q24_SATPUBCONCERNE,Q24_SATPUBCREDIBLE,Q24_SATPUBFREQUENCE,Q24_SATPUBSPONSORING,Q9_ARPU,Q25_SEXE,Q26_JOBACTUEL,Q27_NIVETUDES,Q28_WILAYA,Q29_COMMUNE,Q29_1,Q30_WILAYAAPPEL
540994444,1,8,2,1,3,1,2,U,1,U,2,23,10,13 20,0,1,2,2,2,2,5,4,5,4,5,0,0,0,0,0,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,5,4,3,2,3,4,4,3,4,4,4,4,4,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,5,5,5,5,5,5,4000,2,6,5,16,524,1,0
541134522,1,8,2,1,7,1,2,U,1,U,2,1,7,0,996,2,2,2,2,2,4,5,0,5,0,4,0,0,0,0,5,4,6,5,4,5,5,5,6,5,0,0,0,0,0,0,5,3,3,6,6,6,6,5,5,4,5,0,0,0,0,0,0,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,6,6,5,5,5,5,5,5,5,800,1,1,2,16,504,1,0
541137698,1,8,2,1,3,1,2 3,U,1,1,3,13,8,0,62,1,1,1,2,2,4,4,4,4,0,5,5,4,0,0,4,4,6,4,4,4,4,4,6,4,6,4,6,4,3,4,4,4,4,6,6,4,4,4,4,4,4,0,0,0,0,0,0,6,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,4,4,4,4,6,4,4,4,4,4,4,4,1000,2,6,5,16,543,1,0
541176875,1,8,2,1,5,1,1 2,1,1,U,1,5,10,1 2 8,0,2,2,2,2,2,5,5,0,5,0,5,0,0,0,0,5,5,5,5,5,5,5,5,6,5,0,0,0,0,0,0,5,5,5,6,6,6,6,5,5,5,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,6,5,4,4,5,3,4,5,5,1400,2,7,5,16,500,1,0
541188933,1,8,2,1 2,5,1,2,U,1,U,2,39,7,0,3,1,2,2,2,2,4,5,4,3,0,5,0,0,0,0,4,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,2,2,6,4,4,4,4,4,4,3,0,0,0,0,0,0,4,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,5,5,4,5,4,4,5,4,4,500,2,7,4,16,496,1,0
541237806,1,8,2,1,7,1,2,U,1,U,2,39,10,4 5,0,2,2,2,2,2,5,5,0,5,0,5,0,0,0,0,5,5,5,5,5,5,5,5,6,5,0,0,0,0,0,0,5,5,5,6,6,5,5,5,5,5,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,6,5,5,5,5,5,5,5,5000,1,5,3,29,1221,1,0
541243298,1,8,2,1 2 3 4,4,1,2,U,1,U,2,1,7,0,1 18,1,2,2,2,2,3,3,4,1,0,3,0,0,0,0,3,4,4,4,4,3,3,3,4,4,3,3,3,3,3,2,2,1,1,1,6,2,1,3,4,3,3,0,0,0,0,0,0,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,4,6,4,4,4,2,2,4,4,2000,2,2,5,15,391,1,0
541249387,1,8,2,1 2,7,1,2,U,2,U,2,1,6,0,2 8,2,2,2,2,2,4,5,0,4,0,4,0,0,0,0,4,4,5,3,3,5,4,5,3,3,0,0,0,0,0,0,5,5,4,6,6,5,4,3,5,4,3,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,4,6,3,4,5,5,4,3,5,500,2,7,5,22,727,1,0
541269423,1,8,2,1,6,1,2 3,U,1,1,2,39,8,0,996,2,2,1,2,2,4,5,0,5,0,5,0,5,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,5,5,5,5,5,5,6,5,5,5,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,300,2,7,1,36,1284,1,0
541294986,1,8,2,1 2 3 4,4,1,2 3,U,1,1,3,39,5,0,2 8,1,2,2,2,1,5,5,1,5,0,5,0,0,3,0,4,6,4,4,5,4,4,4,2,4,1,1,4,4,3,1,1,5,4,2,6,4,1,3,3,3,3,0,0,0,0,0,0,3,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,3,0,0,0,0,3,3,3,5,6,1,1,1,1,1,1,1,3000,1,4,5,25,747,2,39
541314167,1,8,2,1,4,1,2 3,U,1,1,2,1,6,0,2,1,2,2,2,2,3,4,3,5,0,5,0,0,0,0,3,4,3,4,3,3,5,4,4,3,3,3,4,4,5,3,4,5,3,2,6,3,3,4,4,3,4,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,4,6,4,5,4,4,4,4,5,2000,1,2,3,16,512,1,0
541330454,1,8,2,1,6,1,1 2,1,1,U,2,1,10,2 5,0,2,2,1,2,2,5,5,0,5,0,3,0,5,0,0,5,5,4,4,5,5,4,5,5,5,0,0,0,0,0,0,5,4,5,4,6,5,6,5,5,5,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,4,5,5,4,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,5,5,5,5,6,4,5,5,5,5,4,5,300,2,4,3,31,871,1,0
541353458,1,8,2,1,6,1,1 2,1,1,U,2,1,10,4 5,0,1,1,2,2,2,5,5,4,5,0,5,5,0,0,0,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,0,0,0,0,0,0,5,5,5,5,5,4,4,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,55555,1,2,4,29,1243,1,0
541356105,1,8,2,1,6,1,2,U,1,U,2,39,10,15 54,0,2,2,2,2,2,3,5,0,4,0,5,0,0,0,0,6,5,4,5,6,4,3,5,6,5,0,0,0,0,0,0,6,4,3,6,6,5,6,4,3,6,3,0,0,0,0,0,0,6,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,3,6,5,5,4,3,6,3,4,500,2,7,4,31,871,1,0
541357534,1,8,2,1 2,6,1,2 3,U,1,1,2,3,10,5 54,0,1,1,1,2,2,5,4,3,4,0,3,5,5,0,0,5,6,4,5,3,5,4,4,5,3,2,5,2,3,3,2,4,4,3,2,1,6,3,6,6,6,6,0,0,0,0,0,0,5,3,5,4,4,3,3,5,5,5,4,5,6,4,3,3,3,4,4,5,5,5,5,0,0,0,0,0,0,0,0,0,4,6,6,6,4,6,6,6,6,6,6,5,6000,1,4,3,16,518,1,0
541363929,1,8,2,1 2,7,1,2 3,U,1,1,3,34,7,0,2,2,2,2,2,2,4,4,0,4,3,0,0,0,0,0,3,4,4,5,5,3,3,4,5,4,0,0,0,0,0,0,4,4,3,3,6,4,3,4,4,3,3,5,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,6,4,4,4,4,3,4,4,1200,1,2,5,22,713,1,0
541383966,1,8,2,1,4,1,2,U,1,U,2,39,5,0,21,2,2,2,2,2,5,5,0,3,0,5,0,0,0,0,5,6,5,6,5,5,4,5,6,6,0,0,0,0,0,0,5,6,4,6,6,5,6,4,5,4,5,0,0,0,0,0,0,6,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,6,6,5,5,5,5,6,5,5,1000,2,7,3,28,1185,1,0
541391947,1,8,2,1 2 3,4,1,2,U,1,U,2,39,10,1 4,0,1,2,2,2,2,5,5,4,3,0,5,0,0,0,0,5,5,5,5,4,5,5,5,6,5,4,4,5,4,5,5,5,5,4,6,6,5,5,5,5,5,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,6,5,5,5,5,5,5,5,3000,2,8,4,47,1024,1,0
541392425,1,8,2,1,4,1,2,U,1,U,2,39,9,9,0,1,2,2,2,2,5,5,5,5,0,5,0,0,0,0,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,0,0,0,0,0,0,5,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,5,6,4,4,4,5,5,5,5,1400,2,7,4,31,871,1,0
541407418,1,8,2,1 2 4,5,1,2,U,1,U,2,39,0,0,1 2,2,2,2,2,1,3,3,0,3,0,5,0,0,5,0,3,5,3,5,1,4,5,5,6,5,0,0,0,0,0,0,1,5,1,6,6,6,5,5,5,5,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,0,0,0,0,4,5,4,1,6,5,5,5,5,5,5,1,3000,2,7,5,19,603,1,0
541423088,1,8,2,1,5,1,2,U,1,U,2,39,10,5,0,2,2,2,2,2,4,5,0,4,0,5,0,0,0,0,4,5,5,5,4,5,4,5,6,5,0,0,0,0,0,0,5,4,6,6,6,5,6,6,6,6,6,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,6,6,5,4,5,5,5,5,5,200,2,7,2,10,257,1,0
541439074,1,8,2,1,5,1,1 2 3,1,1,1,1,39,5,0,19,1,2,2,2,1,4,5,4,3,0,4,0,0,4,0,4,4,5,4,4,5,5,5,6,4,6,6,6,6,6,6,3,3,3,6,6,4,6,3,3,3,4,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,0,0,0,0,3,3,4,3,6,4,3,4,4,3,3,3,1000,2,1,5,46,1361,2,31
541455869,1,8,2,1 3,4,1,1 2,1,1,U,2,39,10,5 6,0,1,2,1,2,2,5,5,5,5,0,5,0,4,0,0,5,5,4,5,5,5,5,5,6,4,5,5,5,5,5,5,5,5,5,6,6,5,5,5,5,5,4,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,4,4,4,5,6,5,5,5,5,4,4,4,2500,1,2,3,34,1494,2,31
541456552,1,8,2,1 2,2,1,1 2 3,1,1,1,3,40,9,6 7 12,0,1,2,2,2,2,4,5,5,5,5,0,0,0,0,0,6,4,4,5,5,4,4,5,6,5,5,5,4,4,5,5,5,5,4,6,6,6,6,6,5,4,4,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,6,6,5,5,5,5,5,4,6,2370,1,6,3,2,34,1,0
541461452,1,8,2,1 2,4,1,1 2,1,1,U,2,3,5,0,5 72,1,2,2,2,1,4,5,5,4,0,5,0,0,4,0,4,5,3,3,5,4,5,4,3,4,5,4,3,4,4,4,4,5,4,3,3,4,2,4,4,4,4,0,0,0,0,0,0,4,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,4,4,0,0,0,0,3,3,4,2,2,3,1,3,4,2,1,3,8000,1,6,5,26,786,1,0
541462206,1,8,2,1 2 4,6,1,1 2,1,1,U,2,39,5,0,1 2,1,2,2,2,2,3,2,2,4,0,4,0,0,0,0,3,4,3,2,1,3,3,3,4,2,2,1,3,1,2,3,3,4,3,3,6,6,3,4,4,3,4,0,0,0,0,0,0,4,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,6,6,4,4,4,4,4,5,6,1000,1,4,4,16,488,2,34
541483875,1,8,2,1 2 3,7,1,1 2,1,1,U,2,39,8,0,1 41,2,2,1,2,2,3,3,0,3,0,5,0,5,0,0,4,4,4,5,5,5,3,4,6,2,0,0,0,0,0,0,5,5,3,6,6,6,6,5,4,4,4,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,5,5,5,6,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,5,2,1,5,6,4,3,3,1,6,3,4,8000,1,2,3,6,121,1,0
541489728,1,8,2,1,4,1,1 2,2,1,U,2,39,10,4,0,1,2,2,2,2,4,3,3,4,0,4,0,0,0,0,4,3,5,5,5,4,4,5,5,4,4,5,5,4,5,5,3,5,4,3,6,5,4,4,3,3,4,0,0,0,0,0,0,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,6,5,5,5,5,4,4,4,400,1,4,3,14,461,2,16
541490711,1,8,2,1,7,1,2,U,1,U,2,3,10,5 7,0,2,2,2,2,2,5,5,0,5,0,5,0,0,0,0,6,5,4,5,5,5,5,5,5,5,0,0,0,0,0,0,6,5,5,3,6,5,6,6,6,6,6,0,0,0,0,0,0,4,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,6,6,6,4,4,2,6,3,3,4000,1,2,3,29,1242,1,0
541496254,1,8,2,1,4,1,2,U,1,U,2,39,9,4 5,0,1,2,2,2,2,4,4,4,2,0,4,0,0,0,0,5,4,5,4,4,5,5,3,4,4,3,4,4,4,4,3,4,3,3,3,6,4,2,3,4,4,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,5,6,4,4,4,4,5,5,4,800,1,4,5,16,519,1,0
541507326,1,8,2,1,4,1,2,U,1,U,2,39,10,2 4 5,0,1,2,2,2,2,5,4,5,4,0,5,0,0,0,0,5,5,5,5,5,4,5,5,4,3,5,4,4,4,4,4,5,3,3,3,3,5,5,5,5,5,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,5,5,5,5,5,5,4,5,55555,2,7,3,16,535,1,0
541509312,1,8,2,1,6,1,2 3,U,1,1,2,39,10,4 5,0,1,2,1,2,2,5,5,5,5,0,5,0,5,0,0,5,5,5,5,5,5,5,5,6,6,5,5,5,5,3,5,5,5,5,6,6,6,5,5,4,5,6,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,5,3,2,5,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,5,5,6,6,4,5,5,5,6,4,5,3000,2,7,6,19,598,1,0
541524045,1,8,2,1,5,1,2,U,1,U,2,2,10,4 5,0,2,2,2,2,2,4,5,0,5,0,5,0,0,0,0,5,5,4,5,5,5,4,4,6,5,0,0,0,0,0,0,5,5,5,6,6,5,6,6,5,5,5,0,0,0,0,0,0,5,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,6,6,5,4,5,5,5,5,5,500,2,7,4,16,499,1,0
541524643,1,8,2,1,7,1,2,U,1,U,2,39,10,1,0,2,2,2,2,2,5,4,0,5,0,5,0,0,0,0,4,3,5,5,4,5,5,4,4,4,0,0,0,0,0,0,4,5,4,3,3,5,5,4,4,3,5,0,0,0,0,0,0,5,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,5,5,5,5,5,5,5,5,5,55555,2,7,3,16,506,1,0
541530992,1,8,2,1,2,1,2 3,U,1,1,3,37,9,5 12,0,2,2,1,2,2,1,5,0,5,4,0,0,1,0,0,5,5,3,4,4,4,1,4,6,1,0,0,0,0,0,0,4,5,4,3,5,3,5,1,1,1,5,5,1,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,5,1,4,5,1,3,2,1,1,5,3,7500,1,4,5,30,857,1,0
541541714,1,8,2,1,4,1,2,U,1,U,2,26,7,0,2,2,1,2,1,2,4,2,0,5,5,0,5,0,0,5,5,5,4,3,4,5,5,5,5,4,0,0,0,0,0,0,5,5,5,5,6,5,5,4,5,5,4,5,5,5,5,5,5,0,0,0,0,5,5,5,5,5,5,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,4,1500,2,1,4,43,1338,1,0
541544208,1,8,2,1 2 4,3,1,2,U,1,U,2,39,10,3,0,1,2,2,2,2,3,3,3,5,0,5,0,0,0,0,5,2,5,2,5,4,4,5,5,2,3,5,3,5,3,3,5,2,2,2,6,2,3,6,6,5,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,5,6,2,2,5,5,5,4,2,4300,2,6,5,25,745,1,0
541558552,1,8,2,1,4,1,2,U,1,U,2,39,5,0,996,2,2,2,2,2,4,4,0,4,0,4,0,0,0,0,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,4,5,3,6,6,5,6,6,4,4,4,0,0,0,0,0,0,4,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,6,6,4,5,5,5,5,5,5,1000,2,9,6,16,487,1,0
541559473,1,8,2,1,6,1,2 3,U,1,1,3,39,10,5,0,2,2,2,2,2,5,5,0,5,0,5,0,0,0,0,2,6,5,3,5,5,3,5,5,5,0,0,0,0,0,0,4,4,2,1,1,6,6,6,6,6,6,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,6,6,6,6,6,6,6,6,6,600,1,4,3,39,933,1,0
541564029,1,8,2,1,6,1,2,U,1,U,2,2,9,997,0,1,2,2,2,2,4,4,4,2,0,4,0,0,0,0,5,3,4,4,4,5,5,5,5,5,6,5,6,5,5,3,5,5,4,5,6,6,6,5,4,5,5,0,0,0,0,0,0,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,6,6,6,4,5,4,5,6,4,1000,1,8,3,16,516,1,0
541566079,1,8,2,1 2 3,4,1,2,U,1,U,2,1,5,0,3,2,2,2,2,2,5,5,0,4,0,5,0,0,0,0,5,5,4,5,5,5,5,5,4,4,0,0,0,0,0,0,5,4,4,3,6,5,6,4,4,5,5,0,0,0,0,0,0,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,6,6,6,5,5,5,5,5,5,5,1000,2,1,4,15,378,1,0
541577548,1,8,2,1,5,1,1 2,1,1,U,2,2,10,6 19,0,1,1,2,2,2,4,4,3,5,0,4,3,0,0,0,3,4,3,4,4,5,5,5,3,3,3,4,3,4,3,3,5,3,3,6,6,4,3,3,4,4,5,0,0,0,0,0,0,5,5,4,5,4,3,2,5,5,5,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,6,5,4,5,5,4,5,4,2500,1,1,3,35,903,2,20
541587341,1,8,2,1 2,6,1,2,U,1,U,2,1,10,5,0,1,2,2,2,2,5,5,5,5,0,5,0,0,0,0,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,6,6,5,5,5,5,5,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,5,6,5,5,5,5,5,5,5,1000,1,2,3,13,325,1,0
541589522,1,8,2,1,7,1,2,U,1,U,2,39,10,5,0,2,2,2,2,2,5,5,0,5,0,5,0,0,0,0,5,5,5,5,5,5,5,5,6,5,0,0,0,0,0,0,5,5,5,6,6,5,5,5,5,5,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,6,5,5,5,5,5,5,5,1500,1,4,3,13,325,1,0
541590625,1,8,2,1 2 3,4,1,2,U,1,U,2,39,10,4 5 6,0,1,1,1,1,2,5,5,5,5,0,5,5,5,0,5,5,5,5,5,5,5,5,5,6,2,5,5,5,5,5,5,5,3,4,6,6,4,5,5,4,5,4,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,0,0,0,0,0,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,3000,1,2,2,15,437,1,0
541593308,1,8,2,1 2 3,6,1,1 2,1,1,U,1,39,10,25,0,1,1,2,2,2,5,5,5,5,0,5,5,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,1200,1,1,2,10,242,1,0
541605529,1,8,2,1,8,1,1 2 3,1,1,1,1,22,7,0,3 5,2,1,2,2,2,2,3,0,4,3,0,4,0,0,0,3,3,4,3,3,4,4,4,3,4,0,0,0,0,0,0,2,3,4,1,2,3,2,3,2,3,1,1,2,3,2,4,3,0,0,0,0,4,3,5,3,4,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,2,2,3,4,2,2,1,3,6500,1,4,4,7,198,1,0
541618339,1,8,2,1,6,1,2 3,U,1,1,2,39,10,2 6 47,0,1,2,2,2,2,5,5,5,5,0,5,0,0,0,0,5,5,6,5,5,4,5,5,5,6,6,5,3,3,3,3,3,3,6,5,6,6,5,5,5,5,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,5,6,5,5,5,5,6,5,5,2000,2,7,3,16,500,1,0
541640608,1,8,2,1 2,6,1,1 2,6,7,U,2,1,10,4 7,0,1,1,1,1,2,4,5,5,5,0,5,1,5,0,3,1,5,5,5,3,5,3,3,5,5,6,4,1,1,5,4,5,6,5,1,1,5,4,1,4,3,3,0,0,0,0,0,0,5,2,5,4,5,1,1,5,5,4,5,4,5,1,1,5,4,1,5,5,5,3,4,0,0,0,0,0,1,1,1,1,5,5,5,5,5,5,5,5,5,6,5,5,55555,2,7,4,25,748,1,0
541673857,1,8,2,1,8,1,2 3,U,1,1,3,39,10,5,0,2,2,2,2,2,5,5,0,4,0,5,0,0,0,0,4,6,6,5,5,4,5,5,6,6,0,0,0,0,0,0,5,4,3,6,6,6,6,6,5,5,5,0,0,0,0,0,0,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,5,6,6,6,6,6,6,6,5,2000,1,8,1,28,1192,1,0
